FechaHora,Latitud,Longitud,Altitud,Orientacion,SatelitesVisibles,Humedad,Temperatura,Presion,CO2,TVOC,PPM_GLP,PPM_CO,PM2_5,PM10
24/05/2021 11:52:50,40.3241540,-3.8765895,649.680,24.98,12,42.93,17.69,946.89,574.00,26.00,2.04,1.15,7.70,8.44
24/05/2021 11:53:00,40.3241460,-3.8765876,651.010,25.02,12,43.03,17.74,946.86,542.00,21.00,1.74,0.96,7.70,8.44
24/05/2021 11:53:10,40.3241620,-3.8765841,652.310,25.03,12,42.97,17.86,946.90,497.00,14.00,1.60,0.96,7.70,8.44
24/05/2021 11:53:20,40.3241650,-3.8765848,651.780,25.07,11,42.95,17.88,946.85,534.00,20.00,1.67,2.49,7.70,8.44
24/05/2021 11:53:30,40.3241730,-3.8765883,650.680,25.10,12,42.59,17.93,946.82,1572.00,224.00,1.32,0.96,7.70,8.44
24/05/2021 11:53:40,40.3241620,-3.8765895,652.170,25.14,11,42.67,17.91,946.82,1522.00,186.00,1.46,1.15,7.70,8.44
24/05/2021 11:53:50,40.3241580,-3.8765864,653.420,25.16,12,42.69,18.12,946.85,1572.00,224.00,1.46,0.96,7.70,8.44
24/05/2021 11:54:00,40.3241500,-3.8765812,653.780,25.28,11,42.70,17.93,946.88,1569.00,221.00,1.46,0.45,7.70,8.44
24/05/2021 11:54:10,40.3241620,-3.8765807,654.630,25.06,11,42.84,18.06,946.91,1582.00,230.00,1.53,1.56,7.70,8.44
24/05/2021 11:54:20,40.3241620,-3.8765829,654.350,25.10,12,42.46,18.20,946.91,1656.00,295.00,1.97,1.56,8.44,9.29
24/05/2021 11:54:30,40.3241540,-3.8765848,654.630,25.07,11,42.26,18.14,946.85,1656.00,295.00,1.74,2.00,8.44,9.29
24/05/2021 11:54:40,40.3241580,-3.8765781,654.150,25.04,12,42.43,17.90,946.89,1582.00,230.00,1.32,0.96,8.44,9.29
24/05/2021 11:54:50,40.3241580,-3.8765759,654.440,24.93,11,42.76,17.85,946.96,1295.00,136.00,1.60,0.78,8.45,9.29
24/05/2021 11:55:00,40.3241420,-3.8765781,654.780,24.86,12,43.06,17.80,946.96,497.00,14.00,1.82,1.56,8.45,9.29
24/05/2021 11:55:10,40.3241390,-3.8765788,655.470,24.81,12,43.10,17.95,947.00,553.00,23.00,1.74,1.56,8.42,9.27
24/05/2021 11:55:20,40.3241420,-3.8765817,656.530,24.82,11,42.83,17.94,946.99,442.00,6.00,1.32,0.61,8.42,9.27
24/05/2021 11:55:30,40.3241460,-3.8765807,657.140,24.90,12,43.02,17.59,946.92,626.00,34.00,1.82,1.35,8.42,9.27
24/05/2021 11:55:40,40.3241580,-3.8765812,654.940,24.93,11,43.30,17.63,946.95,1629.00,272.00,1.60,1.15,8.42,9.27
24/05/2021 11:55:50,40.3241650,-3.8765783,653.540,24.92,11,43.30,17.82,946.89,1673.00,312.00,1.74,1.56,8.42,9.27
24/05/2021 11:56:00,40.3241770,-3.8765712,650.960,24.95,10,43.22,17.93,946.94,1691.00,330.00,2.20,1.15,8.42,9.27
24/05/2021 11:56:10,40.3241810,-3.8765693,650.380,24.94,11,43.15,17.87,946.89,1704.00,344.00,1.97,1.15,8.42,9.27
24/05/2021 11:56:20,40.3241810,-3.8765640,650.630,24.89,12,43.05,17.92,946.86,1432.00,157.00,2.52,1.56,8.42,9.27
24/05/2021 11:56:30,40.3241840,-3.8765621,653.830,24.86,12,43.13,17.96,946.90,997.00,90.00,2.12,1.15,8.42,9.27
24/05/2021 11:56:40,40.3241880,-3.8765647,655.310,24.87,12,43.26,18.00,946.86,930.00,80.00,2.36,1.15,8.42,9.27
24/05/2021 11:56:50,40.3241920,-3.8765612,656.810,24.92,12,43.25,18.09,946.87,987.00,89.00,1.82,0.78,8.42,9.27
24/05/2021 11:57:00,40.3242000,-3.8765588,655.470,24.94,12,43.09,18.18,946.92,1295.00,136.00,1.53,2.00,8.42,9.27
24/05/2021 11:57:10,40.3242030,-3.8765557,654.770,24.93,12,43.06,18.10,946.85,1837.00,498.00,1.74,1.77,8.42,9.27
24/05/2021 11:57:20,40.3242000,-3.8765512,655.950,24.90,12,42.43,18.11,946.85,1673.00,312.00,1.39,0.78,8.42,9.27
24/05/2021 11:57:30,40.3241920,-3.8765528,658.080,24.90,12,42.54,17.98,946.85,1629.00,272.00,1.67,0.96,8.42,9.27
24/05/2021 11:57:40,40.3241840,-3.8765593,658.370,24.95,12,42.71,17.90,946.86,1766.00,410.00,1.46,0.78,8.42,9.27
24/05/2021 11:57:50,40.3241810,-3.8765652,658.070,25.00,11,42.78,17.92,946.84,1950.00,664.00,1.60,0.78,8.42,9.27
24/05/2021 11:58:00,40.3241770,-3.8765659,658.090,25.09,11,42.69,18.01,946.87,1691.00,330.00,1.39,1.15,8.42,9.27
24/05/2021 11:58:10,40.3241730,-3.8765740,658.870,25.16,12,43.12,18.00,946.86,1796.00,445.00,1.46,0.45,8.42,9.27
24/05/2021 11:58:20,40.3241620,-3.8765800,658.660,25.24,12,43.55,18.14,946.89,1837.00,498.00,1.53,0.78,8.42,9.27
24/05/2021 11:58:30,40.3241500,-3.8765872,657.600,25.30,10,44.62,18.29,946.93,851.00,68.00,1.60,0.45,8.42,9.27
24/05/2021 11:58:40,40.3241460,-3.8765841,658.160,25.45,11,43.93,18.58,946.94,840.00,67.00,1.89,0.78,8.42,9.27
24/05/2021 11:58:50,40.3241460,-3.8765771,659.330,25.54,11,42.70,18.15,946.94,611.00,32.00,1.67,0.45,8.42,9.27
24/05/2021 11:59:00,40.3241580,-3.8765664,659.830,25.52,12,43.07,18.06,946.90,930.00,80.00,1.82,0.61,8.42,9.27
24/05/2021 11:59:10,40.3241580,-3.8765657,659.290,25.46,11,43.14,18.12,946.90,1774.00,418.00,1.82,1.56,8.42,9.27
24/05/2021 11:59:20,40.3241650,-3.8765693,658.420,25.39,11,42.49,18.23,946.89,1601.00,246.00,1.39,0.30,8.42,9.27
24/05/2021 11:59:30,40.3241690,-3.8765693,656.390,25.36,11,42.46,18.14,946.94,1640.00,281.00,1.74,0.96,8.42,9.27
24/05/2021 11:59:40,40.3241730,-3.8765681,656.270,25.34,12,42.94,18.26,946.93,2038.00,815.00,2.20,0.78,7.81,8.56
24/05/2021 11:59:50,40.3241730,-3.8765659,656.340,25.29,12,42.45,18.49,946.94,959.00,85.00,1.89,1.15,7.81,8.56
24/05/2021 12:00:00,40.3241730,-3.8765604,657.520,25.31,12,42.95,18.54,946.90,1266.00,131.00,1.74,1.56,7.81,8.56
24/05/2021 12:00:10,40.3241620,-3.8765633,657.630,25.32,11,42.40,18.41,946.98,981.00,88.00,1.67,1.15,7.81,8.56
24/05/2021 12:00:20,40.3241620,-3.8765669,658.100,25.34,12,42.54,18.43,946.99,913.00,78.00,1.60,1.77,7.81,8.56
24/05/2021 12:00:30,40.3241650,-3.8765640,655.700,25.40,11,42.29,18.27,947.01,1860.00,529.00,1.60,0.61,7.81,8.56
24/05/2021 12:00:40,40.3241690,-3.8765588,652.920,25.42,11,42.45,18.39,946.95,1860.00,529.00,2.12,1.15,7.81,8.56
24/05/2021 12:00:50,40.3241650,-3.8765564,652.370,25.46,11,42.01,18.40,946.96,1730.00,367.00,1.46,1.15,7.81,8.56
24/05/2021 12:01:00,40.3241620,-3.8765593,651.860,25.54,11,42.37,18.33,947.00,1846.00,509.00,1.46,2.00,7.81,8.56
24/05/2021 12:01:10,40.3241620,-3.8765659,651.820,25.65,11,42.20,18.27,946.93,1951.00,665.00,1.60,1.56,7.81,8.56
24/05/2021 12:01:20,40.3241620,-3.8765659,653.150,25.68,11,42.14,18.24,946.98,1754.00,395.00,1.53,0.45,7.81,8.56
24/05/2021 12:01:30,40.3241620,-3.8765647,654.770,25.67,12,41.87,18.20,947.00,1803.00,452.00,1.67,1.56,7.80,8.56
24/05/2021 12:01:40,40.3241650,-3.8765607,654.610,25.58,12,41.98,18.08,947.00,1709.00,348.00,1.60,0.61,7.80,8.56
24/05/2021 12:01:50,40.3241730,-3.8765540,655.900,25.49,12,41.93,17.93,946.98,1709.00,348.00,1.32,0.45,7.81,8.56
24/05/2021 12:02:00,40.3241650,-3.8765452,657.140,25.38,11,42.25,17.85,946.97,905.00,76.00,1.82,1.77,7.81,8.56
24/05/2021 12:02:10,40.3241620,-3.8765423,656.740,25.25,11,42.48,17.85,946.97,959.00,85.00,1.39,0.61,7.81,8.56
24/05/2021 12:02:20,40.3241620,-3.8765457,656.930,25.17,10,42.58,17.82,947.00,765.00,55.00,1.67,0.61,7.81,8.56
24/05/2021 12:02:30,40.3241620,-3.8765509,656.320,25.11,11,43.03,17.93,946.95,1313.00,139.00,1.39,0.78,7.72,8.47
24/05/2021 12:02:40,40.3241690,-3.8765600,654.940,25.12,11,42.63,17.76,947.00,1810.00,461.00,1.82,0.45,7.72,8.47
24/05/2021 12:02:50,40.3241650,-3.8765700,654.430,25.10,11,43.21,17.55,947.07,1945.00,655.00,1.74,0.96,7.72,8.47
24/05/2021 12:03:00,40.3241650,-3.8765736,653.120,25.03,11,43.72,17.65,947.06,1911.00,601.00,1.67,0.61,7.72,8.47
